Barcode_x	Barcode_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
CSM2	HO	NoDrug	DMSO	DNA_repair	Neutral	-4.04832485484571	0.354871928804795	-0.0221616443874137	0.00277664299883897	NEUTRAL	NEUTRAL	-2.61154404985156	-0.0249382873862527	0.37113253195402
CSM3	HO	NoDrug	DMSO	DNA_repair	Neutral	-4.1567797079298	1.58055594720836	-0.0196954708179718	0.0113271238261476	NEUTRAL	NEUTRAL	-3.61095483605279	-0.0310225946441195	0.112917036282569
FLO8	HO	NoDrug	DMSO	Neutral	Neutral	2.64168029091801	0.863362306421404	0.0147106031841324	0.00680535063548521	NEUTRAL	NEUTRAL	0.819112118846608	0.00790525254864716	0.731951155769382
GAL2	HO	NoDrug	DMSO	Neutral	Neutral	-1.18678702556822	-0.426325411352841	-0.00691091717930486	-0.00348926769929203	NEUTRAL	NEUTRAL	-0.340641990794198	-0.00342164948001283	0.824134924855556
APT2	MAG1	NoDrug	DMSO	Neutral	DNA_repair	4.57906239308629	4.91937678590044	0.0331231381838681	0.0542803239790459	NEUTRAL	NEUTRAL	-1.60358175501847	-0.0211571857951778	0.632899684718704
CLA4	MAG1	NoDrug	DMSO	DNA_repair	DNA_repair	6.60780612162148	6.09239508995039	0.0481929109331404	0.0633024521639715	NEUTRAL	NEUTRAL	-1.19023259754797	-0.0151095412308311	0.68127261695901
CSM2	MAG1	NoDrug	DMSO	DNA_repair	DNA_repair	1.73172758931369	-0.825921799283601	0.0107736243066225	-0.00759263710229937	NEUTRAL	NEUTRAL	1.65458699128383	0.0183662614089218	0.624906479394322
CSM3	MAG1	NoDrug	DMSO	DNA_repair	DNA_repair	1.76521525118639	1.11888466973612	0.0123476093509409	0.011300391292035	NEUTRAL	NEUTRAL	0.0852402389956759	0.00104721805890593	0.847289925125795
FLO8	MAG1	NoDrug	DMSO	Neutral	DNA_repair	-0.53901754800428	-0.285703727349394	-0.00330309663433351	-0.00245482273410913	NEUTRAL	NEUTRAL	-0.0803777912995823	-0.000848273900224373	0.848903693689151
GAL2	MAG1	NoDrug	DMSO	Neutral	DNA_repair	1.38660228738497	-0.054650898021653	0.00820506973091582	-0.000477750783220939	NEUTRAL	NEUTRAL	0.82252399260586	0.00868282051413676	0.731951155769382
HO	MAG1	NoDrug	DMSO	Neutral	DNA_repair	-1.09727465149318	4.33347957717197	-0.00586092655095822	0.0351183027553968	NEUTRAL	NEUTRAL	-4.22210548433647	-0.040979229306355	0.0363567229782635
APT2	MAL13	NoDrug	DMSO	Neutral	Neutral	-5.67641457569179	-3.8593729475796	-0.05012503127653	-0.0476870837476245	NEUTRAL	NEUTRAL	-0.160526458374156	-0.00243794752890553	0.842874323788274
CLA4	MAL13	NoDrug	DMSO	DNA_repair	Neutral	-5.47528170792164	-3.30418487411137	-0.0406698838431288	-0.0331301756170941	NEUTRAL	NEUTRAL	-0.604223296641848	-0.00753970822603463	0.784861760015265
CSM2	MAL13	NoDrug	DMSO	DNA_repair	Neutral	-6.64234612147464	-4.14728608701605	-0.0496058797554247	-0.0419175954204372	NEUTRAL	NEUTRAL	-0.61178431823645	-0.00768828433498749	0.784861760015265
CSM3	MAL13	NoDrug	DMSO	DNA_repair	Neutral	-1.99795307560312	-3.22190725382593	-0.0134874327819806	-0.0307870257264814	NEUTRAL	NEUTRAL	1.47865675775059	0.0172995929445008	0.64920070431072
FLO8	MAL13	NoDrug	DMSO	Neutral	Neutral	1.63242459311161	0.946702819371604	0.012374948389932	0.00940095237632981	NEUTRAL	NEUTRAL	0.238052095745724	0.00297399601360223	0.833343401788582
GAL2	MAL13	NoDrug	DMSO	Neutral	Neutral	-0.705581137965754	1.22172274382069	-0.00551023566210222	0.0127788258668686	NEUTRAL	NEUTRAL	-1.40108786138876	-0.0182890615289708	0.656032018771759
HO	MAL13	NoDrug	DMSO	Neutral	Neutral	1.6967174882092	1.1804986952438	0.0111982907881341	0.0107353290188126	NEUTRAL	NEUTRAL	0.0412016622628695	0.00046296176932158	0.848903693689151
MAG1	MAL13	NoDrug	DMSO	DNA_repair	Neutral	0.892261894680238	-2.65864937021393	0.00689809844956053	-0.0296769253179412	NEUTRAL	NEUTRAL	2.69365378407631	0.0365750237675017	0.34416094787617
APT2	MMS1	NoDrug	DMSO	Neutral	DNA_repair	0.294291085544743	3.08841497470237	0.00227678699421188	0.0332508460739527	NEUTRAL	NEUTRAL	-2.33630343914841	-0.0309740590797408	0.428261801807532
CLA4	MMS1	NoDrug	DMSO	DNA_repair	DNA_repair	-5.86645773674328	-3.89664875240564	-0.0516807077776086	-0.0471981749605543	NEUTRAL	NEUTRAL	-0.29928778915498	-0.00448253281705435	0.824695742914412
CSM2	MMS1	NoDrug	DMSO	DNA_repair	DNA_repair	-0.144090431635342	3.41221630715213	-0.000992459395586152	0.0313766208111666	NEUTRAL	NEUTRAL	-2.81740802087156	-0.0323690802067528	0.316358864400997
CSM3	MMS1	NoDrug	DMSO	DNA_repair	DNA_repair	-3.78708910596713	-0.784441450364348	-0.0331310048440158	-0.00936147410868393	NEUTRAL	NEUTRAL	-1.60636661655037	-0.0237695307353319	0.632899684718704
FLO8	MMS1	NoDrug	DMSO	Neutral	DNA_repair	-1.79936851557541	1.77031827951713	-0.0119198163346244	0.0151360050231944	NEUTRAL	NEUTRAL	-2.50148612304614	-0.0270558213578188	0.390032268967663
GAL2	MMS1	NoDrug	DMSO	Neutral	DNA_repair	2.40917922997662	0.836553573153664	0.01580794614944	0.00741702055721445	NEUTRAL	NEUTRAL	0.760730839188008	0.00839092559222555	0.744645966712478
HO	MMS1	NoDrug	DMSO	Neutral	DNA_repair	1.41600823585064	0.333492372293695	0.0082028911392688	0.00263601972452387	NEUTRAL	NEUTRAL	0.568059189238359	0.00556687141474494	0.784861760015265
MAG1	MMS1	NoDrug	DMSO	DNA_repair	DNA_repair	2.4356903229194	1.31923283111812	0.0247182916999119	0.019054982300144	NEUTRAL	NEUTRAL	0.320818100590322	0.00566330939976785	0.824134924855556
MAL13	MMS1	NoDrug	DMSO	Neutral	DNA_repair	2.2030739554312	-1.449266589957	0.0188131572052204	-0.016477461343643	NEUTRAL	NEUTRAL	2.48187823055091	0.0352906185488633	0.390032268967663
APT2	MMS4	NoDrug	DMSO	Neutral	DNA_repair	1.4693972128705	0.198892975732991	0.0109893944951042	0.00201232139654557	NEUTRAL	NEUTRAL	0.713502467977641	0.00897707309855867	0.760232745270654
CLA4	MMS4	NoDrug	DMSO	DNA_repair	DNA_repair	2.95637779361236	1.81855516983041	0.0205841697444699	0.0168948594090976	NEUTRAL	NEUTRAL	0.3177757557424	0.00368931033537235	0.824134924855556
CSM2	MMS4	NoDrug	DMSO	DNA_repair	DNA_repair	-1.66996328742365	-3.99445683861019	-0.0109083106555565	-0.0334405048188875	NEUTRAL	NEUTRAL	2.12196423806813	0.022532194163331	0.498917748092515
CSM3	MMS4	NoDrug	DMSO	DNA_repair	DNA_repair	-1.84404837687613	-4.5712251956039	-0.0122206060087301	-0.0426334046431763	NEUTRAL	NEUTRAL	2.65818405930078	0.0304127986344461	0.359192219708455
FLO8	MMS4	NoDrug	DMSO	Neutral	DNA_repair	3.34516350810174	1.46549794822128	0.0214381295541727	0.0116363259029203	NEUTRAL	NEUTRAL	0.960601541450142	0.00980180365125236	0.704442956534818
GAL2	MMS4	NoDrug	DMSO	Neutral	DNA_repair	0.214028226201257	-0.304094426161025	0.00133843906774405	-0.00242956680218725	NEUTRAL	NEUTRAL	0.371381926671857	0.0037680058699313	0.818589707847823
HO	MMS4	NoDrug	DMSO	Neutral	DNA_repair	1.16281676035697	-2.16135742712222	0.00648074500524528	-0.0157678559548852	NEUTRAL	NEUTRAL	2.42342865785306	0.0222486009601305	0.400192319681581
MAG1	MMS4	NoDrug	DMSO	DNA_repair	DNA_repair	0.0449359886440222	0.787423702183301	0.000385960885398987	0.00939725660726647	NEUTRAL	NEUTRAL	-0.612860527272039	-0.00901129572186748	0.784861760015265
MAL13	MMS4	NoDrug	DMSO	Neutral	DNA_repair	-2.61988912620665	0.260994219665896	-0.0206544010162893	0.00257949402428455	NEUTRAL	NEUTRAL	-1.83776014397883	-0.0232338950405739	0.593600649680405
MMS1	MMS4	NoDrug	DMSO	DNA_repair	DNA_repair	-3.66094340802272	-3.05088960303999	-0.0350900977977838	-0.0390934068988152	NEUTRAL	NEUTRAL	0.250175172814199	0.00400330910103135	0.829285071883481
APT2	MPH1	NoDrug	DMSO	Neutral	DNA_repair	1.70831690065294	0.0319075366245563	0.0146452239369057	0.00039273295087309	NEUTRAL	NEUTRAL	0.950180882863124	0.0142524909860326	0.704445164011174
CLA4	MPH1	NoDrug	DMSO	DNA_repair	DNA_repair	3.3103863064374	-0.223824658448913	0.0284682726814283	-0.00267872285903299	NEUTRAL	NEUTRAL	2.11348814324961	0.0311469955404613	0.498917748092515
CSM2	MPH1	NoDrug	DMSO	DNA_repair	DNA_repair	0.452439421390978	1.05507617309302	0.00369119859506535	0.0120264760023925	NEUTRAL	NEUTRAL	-0.594634113836765	-0.00833527740732717	0.784861760015265
CSM3	MPH1	NoDrug	DMSO	DNA_repair	DNA_repair	4.72127933758698	-0.167761729835437	0.0403812257179605	-0.0021113958821552	NEUTRAL	NEUTRAL	2.79246474131849	0.0424926216001157	0.316358864400997
FLO8	MPH1	NoDrug	DMSO	Neutral	DNA_repair	0.391289108182832	-0.367500266598665	0.00292039661206053	-0.00373057039199236	NEUTRAL	NEUTRAL	0.527869184424192	0.00665096700405289	0.784861760015265
GAL2	MPH1	NoDrug	DMSO	Neutral	DNA_repair	0.0549981455205284	0.263264252616791	0.000411661618941706	0.00274428178418454	NEUTRAL	NEUTRAL	-0.18176708157233	-0.00233262016524284	0.842874323788274
HO	MPH1	NoDrug	DMSO	Neutral	DNA_repair	-1.05033605871117	-0.285449504477594	-0.00673739916469351	-0.00262715299588699	NEUTRAL	NEUTRAL	-0.366385597045899	-0.00411024616880652	0.822849434587806
MAG1	MPH1	NoDrug	DMSO	DNA_repair	DNA_repair	-2.43350039671507	-5.82299865935332	-0.0271246083031869	-0.0939568983233225	NEUTRAL	NEUTRAL	3.40788364632572	0.0668322900201356	0.147393198440366
MAL13	MPH1	NoDrug	DMSO	Neutral	DNA_repair	-0.648697328882995	0.665576532389572	-0.00612384556508865	0.00863973748293917	NEUTRAL	NEUTRAL	-0.919818582284172	-0.0147635830480278	0.717459120437532
MMS1	MPH1	NoDrug	DMSO	DNA_repair	DNA_repair	-2.59614809085676	-2.9484854367096	-0.0379008933088879	-0.0591675781834495	NEUTRAL	NEUTRAL	0.856986741432249	0.0212666848745616	0.731338693394716
MMS4	MPH1	NoDrug	DMSO	DNA_repair	DNA_repair	-13.3384184566934	-13.3453267528929	-0.251918185758165	-0.353363229171064	AGGRAVATING	AGGRAVATING	3.1190791558521	0.101445043412899	0.213819291834657
APT2	MUS81	NoDrug	DMSO	Neutral	DNA_repair	-1.21997084228234	0.428150689218867	-0.00896783714195568	0.0043663700625658	NEUTRAL	NEUTRAL	-1.06068291031764	-0.0133342072045215	0.696087230020278
CLA4	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-0.755635266351302	-0.605292296676867	-0.00629963373285056	-0.00657264734301193	NEUTRAL	NEUTRAL	0.0199427039738204	0.000273013610161365	0.850804715544665
CSM2	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-5.79843711239311	-2.42549341957419	-0.0356378342798805	-0.0204282806819527	NEUTRAL	NEUTRAL	-1.45875192397871	-0.0152095535979278	0.652039015013342
CSM3	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-0.845250744482275	-3.0173700197055	-0.00617046781310573	-0.0308617884648539	NEUTRAL	NEUTRAL	1.96492541638806	0.0246913206517482	0.537732630669084
FLO8	MUS81	NoDrug	DMSO	Neutral	DNA_repair	-0.361078753759265	-1.8487746047692	-0.00221899800905171	-0.0148593139985944	NEUTRAL	NEUTRAL	1.24933623203454	0.0126403159895426	0.677840987064264
GAL2	MUS81	NoDrug	DMSO	Neutral	DNA_repair	-0.546903624584048	2.06033256809622	-0.00319690959538286	0.0166257669235523	NEUTRAL	NEUTRAL	-1.98938558723117	-0.0198226765189351	0.537984438086244
HO	MUS81	NoDrug	DMSO	Neutral	DNA_repair	-3.22423408718002	-0.490255702557124	-0.0170395732381831	-0.00369051636334577	NEUTRAL	NEUTRAL	-1.45135822945924	-0.0133490568748374	0.652039015013342
MAG1	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-1.30936880576769	0.241112272881726	-0.0141544762249086	0.00348426773106627	NEUTRAL	NEUTRAL	-0.977391524882946	-0.0176387439559748	0.704445164011174
MAL13	MUS81	NoDrug	DMSO	Neutral	DNA_repair	2.53705761254748	-1.37337485975179	0.0190142448427104	-0.013836910816316	NEUTRAL	NEUTRAL	2.61617257702974	0.0328511556590264	0.365695974740269
MMS1	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-3.85734465967118	-6.7446988465471	-0.0492747324492112	-0.123489783621921	NEUTRAL	NEUTRAL	3.3242971874477	0.0742150511727096	0.162801783229872
MMS4	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-6.22913361386759	-8.34001243536379	-0.0664654735477393	-0.119031828263603	NEUTRAL	AGGRAVATING	2.94985409563639	0.0525663547158637	0.272763773877225
MPH1	MUS81	NoDrug	DMSO	DNA_repair	DNA_repair	-9.52273491490714	-10.6801070256051	-0.262833535982831	-0.391219949631652	AGGRAVATING	AGGRAVATING	2.79922005325848	0.128386413648821	0.316358864400997
APT2	NGL3	NoDrug	DMSO	Neutral	Neutral	-0.267695478849305	-0.0340743042553601	-0.00171892660364485	-0.000320401648467964	NEUTRAL	NEUTRAL	-0.122824786916824	-0.00139852495517688	0.844328395673496
CLA4	NGL3	NoDrug	DMSO	DNA_repair	Neutral	-0.0275004211512502	-0.0894981510346263	-0.000144594946949594	-0.000667260456008151	NEUTRAL	NEUTRAL	0.0572902072498677	0.000522665509058556	0.848903693689151
CSM2	NGL3	NoDrug	DMSO	DNA_repair	Neutral	0.420154675176497	-0.513310857071112	0.00230572178946391	-0.00404013564099188	NEUTRAL	NEUTRAL	0.661369941568805	0.00634585743045579	0.77189136436227
CSM3	NGL3	NoDrug	DMSO	DNA_repair	Neutral	-1.31105933543596	-1.5469668706942	-0.00637557142884188	-0.0111740588197893	NEUTRAL	NEUTRAL	0.551067628835507	0.00479848739094745	0.784861760015265
FLO8	NGL3	NoDrug	DMSO	Neutral	Neutral	-3.91178969945767	0.305124438380146	-0.0220158084891474	0.00239545114832301	NEUTRAL	NEUTRAL	-2.52713267552559	-0.0244112596374704	0.390032268967663
GAL2	NGL3	NoDrug	DMSO	Neutral	Neutral	0.604219416228715	1.67650450793028	0.00353456571764376	0.0137124218389761	NEUTRAL	NEUTRAL	-1.0121379378702	-0.0101778561213324	0.703266663228739
HO	NGL3	NoDrug	DMSO	Neutral	Neutral	2.17311867480627	0.865218908962717	0.00998718513157462	0.00570095390498273	NEUTRAL	NEUTRAL	0.533547008945232	0.00428623122659189	0.784861760015265
MAG1	NGL3	NoDrug	DMSO	DNA_repair	Neutral	-2.09690774429312	-1.39516555551571	-0.011467403385675	-0.0114402090386588	NEUTRAL	NEUTRAL	-0.0027591038263015	-2.71943470162416e-05	0.850989800238713
MAL13	NGL3	NoDrug	DMSO	Neutral	Neutral	0.472219255302768	1.01522748461958	0.00316851584927091	0.0093675272555555	NEUTRAL	NEUTRAL	-0.543355184398747	-0.00619901140628459	0.784861760015265
MMS1	NGL3	NoDrug	DMSO	DNA_repair	Neutral	0.34107689916215	-0.133546771193491	0.00198561901261878	-0.00105812434628626	NEUTRAL	NEUTRAL	0.309573796473505	0.00304374335890505	0.824134924855556
MMS4	NGL3	NoDrug	DMSO	DNA_repair	Neutral	0.579336921224276	-0.401756283368342	0.00326017286927639	-0.00292305728155486	NEUTRAL	NEUTRAL	0.672234612727336	0.00618323015083125	0.77189136436227
MPH1	NGL3	NoDrug	DMSO	DNA_repair	Neutral	-0.601193131850105	-3.02528728603816	-0.00370378687545031	-0.0262577947810247	NEUTRAL	NEUTRAL	2.11901136130256	0.0225540079055744	0.498917748092515
MUS81	NGL3	NoDrug	DMSO	DNA_repair	Neutral	-2.39378559304089	-2.55949125882522	-0.0126920381862448	-0.0190940736304661	NEUTRAL	NEUTRAL	0.699497651769614	0.00640203544422135	0.765739619355228
APT2	PSY3	NoDrug	DMSO	Neutral	DNA_repair	-0.983293584051903	1.40174720661514	-0.00600411582286462	0.0123668471545669	NEUTRAL	NEUTRAL	-1.71220471711967	-0.0183709629774315	0.619725255180143
CLA4	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	-1.63587942647058	1.18108301483622	-0.00814205664907254	0.00826638379348017	NEUTRAL	NEUTRAL	-1.91056814312101	-0.0164084404425527	0.566827416174843
CSM2	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	8.13164837099466	11.3920489170711	0.0424084098644278	0.0834624476286826	ALLEVIATING	ALLEVIATING	-4.56509996419828	-0.0410540377642549	0.018736469106418
CSM3	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	-2.04508677027337	2.41931782617166	-0.00915818007919289	0.0158119703399178	NEUTRAL	NEUTRAL	-3.15171970254659	-0.0249701504191107	0.213819291834657
FLO8	PSY3	NoDrug	DMSO	Neutral	DNA_repair	-3.20037477028516	0.166099040610929	-0.0168838135204522	0.00118759612333903	NEUTRAL	NEUTRAL	-2.03379564577675	-0.0180714096437912	0.527555424101633
GAL2	PSY3	NoDrug	DMSO	Neutral	DNA_repair	3.38390057881573	0.712530762165628	0.0182720511673393	0.00528599577104129	NEUTRAL	NEUTRAL	1.41527230135971	0.012986055396298	0.652039015013342
HO	PSY3	NoDrug	DMSO	Neutral	DNA_repair	-0.686571453811749	-0.254542357690835	-0.0030910059264829	-0.00162645027796678	NEUTRAL	NEUTRAL	-0.187368034433553	-0.00146455564851611	0.842874323788274
MAG1	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	-0.401045411985497	0.459270513775196	-0.00210399282815768	0.00361958763696674	NEUTRAL	NEUTRAL	-0.60454160225132	-0.00572358046512442	0.784861760015265
MAL13	PSY3	NoDrug	DMSO	Neutral	DNA_repair	2.16816149381198	-0.0507530749951057	0.0137351131900373	-0.00043323346639311	NEUTRAL	NEUTRAL	1.33286854442918	0.0141683466564304	0.662649264160547
MMS1	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	-7.75828779863971	-10.1409039994426	-0.0458558411810868	-0.0837557803452209	AGGRAVATING	AGGRAVATING	3.73169072518344	0.0378999391641341	0.0870808284197068
MMS4	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	3.76833421705625	3.58686460390426	0.0201846020207917	0.0249080266912453	NEUTRAL	NEUTRAL	-0.538588162539834	-0.00472342467045355	0.784883277703387
MPH1	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	0.654890092743426	1.23209144785964	0.00396152389046896	0.0105596294316829	NEUTRAL	NEUTRAL	-0.628974726642208	-0.00659810554121393	0.782293500733924
MUS81	PSY3	NoDrug	DMSO	DNA_repair	DNA_repair	-0.988225985592798	0.974005764504466	-0.00510186277665198	0.00701748307312798	NEUTRAL	NEUTRAL	-1.36733232106715	-0.01211934584978	0.660844716900139
NGL3	PSY3	NoDrug	DMSO	Neutral	DNA_repair	0.845254563353379	0.848195409250597	0.00386576367390639	0.00547949660650088	NEUTRAL	NEUTRAL	-0.203877112399323	-0.00161373293259449	0.842874323788274
APT2	RAD18	NoDrug	DMSO	Neutral	DNA_repair	-0.0199118319764718	0.176369460692067	-0.000173687971680187	0.00224145450854638	NEUTRAL	NEUTRAL	-0.156681088598098	-0.00241514248022657	0.842874323788274
CLA4	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-28.143852634181	-28.5632409448838	-0.254634577321609	-0.362072984520989	AGGRAVATING	AGGRAVATING	6.89863939975102	0.10743840719938	3.11306294715475e-05
CSM2	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	0.010342419316523	-0.0219004053531509	0.000107873776759982	-0.000333451302240292	NEUTRAL	NEUTRAL	0.0239126040286711	0.000441325079000274	0.850804715544665
CSM3	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-20.2213162251705	-20.9908080753884	-0.248601243290087	-0.363676906652351	AGGRAVATING	AGGRAVATING	5.41679835231904	0.115075663362263	0.00274195340007112
FLO8	RAD18	NoDrug	DMSO	Neutral	DNA_repair	0.201217551738013	-1.53406247457879	0.00183566564798329	-0.0209065364006754	NEUTRAL	NEUTRAL	1.38673609979254	0.0227422020486587	0.652039015013342
GAL2	RAD18	NoDrug	DMSO	Neutral	DNA_repair	-1.38677315944038	-0.825754818471904	-0.0150061405594023	-0.0121692414289639	NEUTRAL	NEUTRAL	-0.155164474770715	-0.00283689913043842	0.842874323788274
HO	RAD18	NoDrug	DMSO	Neutral	DNA_repair	1.49039534880275	2.28205628859944	0.0132061029843931	0.0297899588768368	NEUTRAL	NEUTRAL	-1.05112646846122	-0.0165838558924437	0.696087230020278
MAG1	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-4.25510356585951	-8.3993340482657	-0.0350421818512182	-0.103254388061463	NEUTRAL	AGGRAVATING	4.60995863008226	0.0682122062102451	0.0164436829891117
MAL13	RAD18	NoDrug	DMSO	Neutral	DNA_repair	-0.685247576482145	-0.325971951904864	-0.00730865363060619	-0.00472531654382344	NEUTRAL	NEUTRAL	-0.143542242508973	-0.00258333708678274	0.842874323788274
MMS1	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-2.00063718597714	-5.6816722487697	-0.022589895249632	-0.0932317614726238	NEUTRAL	NEUTRAL	3.54650002887889	0.0706418662229918	0.118769847175753
MMS4	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-22.2682463345598	-22.405599337648	-0.245068916986786	-0.338128297616345	AGGRAVATING	AGGRAVATING	4.98233698297785	0.0930593806295592	0.0071601548622796
MPH1	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-2.19208229876367	-1.70957667894576	-0.0237315335427182	-0.0270552718900328	NEUTRAL	NEUTRAL	0.17334287523935	0.0033237383473146	0.842874323788274
MUS81	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	-14.5634505071125	-16.5210557886958	-0.191309962820679	-0.30846203637466	AGGRAVATING	AGGRAVATING	5.13172310669759	0.117152073553982	0.00549688283541052
NGL3	RAD18	NoDrug	DMSO	Neutral	DNA_repair	0.774076297876554	1.08045959970725	0.00672244463516992	0.0133658488833766	NEUTRAL	NEUTRAL	-0.439536774375165	-0.00664340424820671	0.806897871307553
PSY3	RAD18	NoDrug	DMSO	DNA_repair	DNA_repair	3.22772429191783	-0.782049679257697	0.0235574135234313	-0.00808912394647534	NEUTRAL	NEUTRAL	2.49988471002468	0.0316465374699066	0.390032268967663
APT2	RAD5	NoDrug	DMSO	Neutral	DNA_repair	0.202893224124781	2.17014719166923	0.00171395216385171	0.0268966467471772	NEUTRAL	NEUTRAL	-1.67895576555998	-0.0251826945833255	0.625657864616399
CLA4	RAD5	NoDrug	DMSO	DNA_repair	DNA_repair	3.04423913977309	3.70693902567862	0.018050699140333	0.0317440381181885	NEUTRAL	NEUTRAL	-1.31466014632572	-0.0136933389778556	0.673156511487899
CSM2	RAD5	NoDrug	DMSO	DNA_repair	DNA_repair	-0.369308227313556	1.07295496283083	-0.00334378411383545	0.0142756633518262	NEUTRAL	NEUTRAL	-1.09481668666154	-0.0176194474656617	0.691846020010402
