Barcode_x	Barcode_y	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS	GIS_xy.NoDrug	GIS_xy.DMSO	GIS_xy.MMS	GIS_xy.4NQO	GIS_xy.BLMC	GIS_xy.ZEOC	GIS_xy.HYDX	GIS_xy.DXRB	GIS_xy.CSPL	W_x.NoDrug	W_x.DMSO	W_x.MMS	W_x.4NQO	W_x.BLMC	W_x.ZEOC	W_x.HYDX	W_x.DXRB	W_x.CSPL	W_y.NoDrug	W_y.DMSO	W_y.MMS	W_y.4NQO	W_y.BLMC	W_y.ZEOC	W_y.HYDX	W_y.DXRB	W_y.CSPL	W_xy.NoDrug	W_xy.DMSO	W_xy.MMS	W_xy.4NQO	W_xy.BLMC	W_xy.ZEOC	W_xy.HYDX	W_xy.DXRB	W_xy.CSPL	W_x_SE.NoDrug	W_x_SE.DMSO	W_x_SE.MMS	W_x_SE.4NQO	W_x_SE.BLMC	W_x_SE.ZEOC	W_x_SE.HYDX	W_x_SE.DXRB	W_x_SE.CSPL	W_y_SE.NoDrug	W_y_SE.DMSO	W_y_SE.MMS	W_y_SE.4NQO	W_y_SE.BLMC	W_y_SE.ZEOC	W_y_SE.HYDX	W_y_SE.DXRB	W_y_SE.CSPL	W_xy_SE.NoDrug	W_xy_SE.DMSO	W_xy_SE.MMS	W_xy_SE.4NQO	W_xy_SE.BLMC	W_xy_SE.ZEOC	W_xy_SE.HYDX	W_xy_SE.DXRB	W_xy_SE.CSPL	SE_GIS_xy.NoDrug	SE_GIS_xy.DMSO	SE_GIS_xy.MMS	SE_GIS_xy.4NQO	SE_GIS_xy.BLMC	SE_GIS_xy.ZEOC	SE_GIS_xy.HYDX	SE_GIS_xy.DXRB	SE_GIS_xy.CSPL	Z_GIS_xy.NoDrug	Z_GIS_xy.DMSO	Z_GIS_xy.MMS	Z_GIS_xy.4NQO	Z_GIS_xy.BLMC	Z_GIS_xy.ZEOC	Z_GIS_xy.HYDX	Z_GIS_xy.DXRB	Z_GIS_xy.CSPL	FDR.neutral_xy.NoDrug	FDR.neutral_xy.DMSO	FDR.neutral_xy.MMS	FDR.neutral_xy.4NQO	FDR.neutral_xy.BLMC	FDR.neutral_xy.ZEOC	FDR.neutral_xy.HYDX	FDR.neutral_xy.DXRB	FDR.neutral_xy.CSPL	Z_GIS_xy.NoDrug_Class	Z_GIS_xy.DMSO_Class	Z_GIS_xy.MMS_Class	Z_GIS_xy.4NQO_Class	Z_GIS_xy.BLMC_Class	Z_GIS_xy.ZEOC_Class	Z_GIS_xy.HYDX_Class	Z_GIS_xy.DXRB_Class	Z_GIS_xy.CSPL_Class
NGL3	PSY3	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00386576367390639	0.00547949660650088	-0.00106996374386993	-0.00090271348292137	-0.0111143207026524	0.0316355291406366	0.000365065748852231	0.0104529327255446	0.012609807836766	0.986326949841716	0.985060497800098	0.94578061950406	0.982065743254941	0.965758094647894	0.9828435774409	0.96345975866299	0.978692146827627	0.979660293938279	1.00119386650389	0.999690974604961	0.956539423576963	1.0025958355055	0.991136998754891	0.994972426140713	0.986038941188142	0.984959743098335	1.00848337397374	0.991602278670578	0.990767922650133	0.902490715165258	0.984725810253694	0.94799366189575	1.00963611993081	0.950833590330419	0.975038283851046	1.00081894626027	0.003480991025066	0.00499236859171799	0.00446358015617787	0.00597334298289387	0.0056437939989413	0.0062686644338671	0.00450983776871827	0.00535054590512453	0.00506305528771726	0.002755945933152	0.00381579283957569	0.00343179531418044	0.00440889519754561	0.00545373400597597	0.00560007604950348	0.00442784129753886	0.00422558653111194	0.00420433157229905	0.00156906712756729	0.00215768417729637	0.00222329000922019	0.00260968395364098	0.00266237344264809	0.00259924891388324	0.00225372937853653	0.00255467664304692	0.00200469988516802	0.00457349045069895	0.00646018187170119	0.00590586986431186	0.00761381164323356	0.00803504014919863	0.00846240422880954	0.00653196279353066	0.00710072492755508	0.00669417121890087	0.845254563353379	0.848195409250597	-0.181169542921277	-0.118562623455969	-1.38323150802935	3.73836185146251	0.0558891347657088	1.47209374144052	1.88369962829192	0.84195631118434	0.929576451923231	0.54646956301824	0.653688641416969	0.540612029046477	0.495245830730086	0.454948701858871	0.529181133219603	0.564664224852264	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
PSY3	PSY3	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA	-0.51888820914799	-0.774720359048196	-0.763751871893878	-0.888253878216382	-0.771986743030376	-0.9204589407111	-0.695447968060922	-0.875245491777028	-0.731863126950645	1.00052667419735	1.01049863032687	0.932566499203068	1.00037298715188	0.997293295348456	1.00893192543941	0.976502754986342	1.00178138549339	1.00604265530833	0.982061610201088	0.965689465327278	0.88225818944738	0.93362368107359	0.920261037289737	0.983800985424827	0.943752626087854	0.95004220670897	0.994103612836235	0.46368989419094	0.201145476923107	0.0590260378418072	0.0457303116877041	0.14579987891431	0.0721949902251835	0.226136919127548	0.0765144246514837	0.268266464897803	0.0060900113669977	0.0089671107816138	0.00830407492170188	0.0100251355917228	0.00775523172552744	0.00760327475225146	0.00762334907107059	0.0087906819279828	0.00765041388312025	0.00459039433622853	0.00623339764442843	0.00565385163345811	0.00788914953100786	0.00961416382337526	0.00875004572487668	0.00762244710682234	0.00765361102974335	0.00677301722813436	0.00585742042540302	0.00819236402645315	0.0102409495115389	0.0103103709581528	0.00821829842608169	0.0078234610271513	0.00695715006050847	0.00966869457110199	0.00719663546127336	0.00962969021654967	0.0138046775342528	0.0145227937010177	0.0167084687284772	0.0150884075383971	0.0144399410784268	0.0129711679365178	0.0153717572092129	0.0126317559665839	-53.8842057718766	-56.1201344345728	-52.5898726937337	-53.1618960810264	-51.1642292976127	-63.7439540585288	-53.6149074211755	-56.9385451425462	-57.9383522676276	2.61997131747273e-158	3.3312050634746e-195	1.79648424535868e-222	5.71401597909431e-176	2.20422175765635e-126	6.4373008505056e-242	3.73223928358716e-129	1.90976849350733e-171	1.44861773236771e-147	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING
APT2	RAD18	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.000173687971680187	0.00224145450854638	0.0175337974783237	0.0400838755202819	-0.0431521736858279	0.030160674600278	-0.00735340999235889	-0.0147810292067088	-0.0144942741099353	1.08031182418037	1.10781604097087	1.09792305630265	1.09032371526827	1.13228930502202	1.10286470751152	1.09382849311851	1.14108842902998	1.12845791415145	0.919339152354821	0.876381746363453	0.669561585704913	0.609906715172077	0.931155945287434	0.867997146113033	0.888313843162743	0.874837254170108	0.868781604347405	0.992999268749187	0.973111211144043	0.752660900038311	0.70507963117377	1.0111857444708	0.987444093269061	0.964309582490657	0.983485638811156	0.965889202985087	0.00660634664380548	0.00995206062803725	0.00853260786474481	0.0123739554504089	0.0101953585085532	0.00908115694592627	0.0093693151920704	0.00843254613968707	0.00926312765975269	0.00576480038253923	0.00795722351213263	0.00619088767122192	0.00966381782532812	0.0082279759290099	0.0098160029334233	0.00878951466763474	0.00815345469542843	0.0088125987474769	0.00206952224558935	0.00288768755966868	0.00312922871322139	0.00413976192314728	0.00361200640514321	0.0040057545662287	0.00294104123220394	0.00319091282669102	0.00280746411758779	0.00872285241686549	0.0127088584370049	0.0107620469194032	0.0159890815405397	0.0129665090697973	0.013220114801439	0.01281174548826	0.0117229552202593	0.0127328697048334	-0.0199118319764718	0.176369460692067	1.62922514737522	2.50695297404361	-3.32797158075042	2.28142304762702	-0.573958482011461	-1.26086203768523	-1.13833522575302	0.872508612123031	0.99820297403628	0.576480698714992	0.724915754315918	0.56472857005595	0.553642520442482	0.594627451753377	0.40637275378738	0.61425876195302	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CLA4	RAD18	NA	no	DNA_repair	DNA_repair	-0.130869	-0.017214	NEUTRAL	NEUTRAL	-0.254634577321609	-0.362072984520989	0.0156330333611595	0.0179208885841354	-0.0636737130019703	0.0113896553453686	-0.00776106589237091	-0.065591204287783	-0.0622712958979425	0.929896417276309	0.88946907673658	0.881651266292871	0.86968483980197	0.926620410200818	0.85451790010862	0.901477206574693	0.807914459282344	0.854033298195987	0.930876090594926	0.892747199717784	0.676397557564869	0.620079664716648	0.938558208859724	0.876674233704246	0.892272683360753	0.885904562770355	0.875445922341614	0.610971545890449	0.43195731962335	0.611947308456685	0.557177585619783	0.805974962395912	0.76046232692297	0.796580669701109	0.650096789785791	0.685381546799244	0.00472525035545175	0.0067510101912102	0.00549395713355534	0.00791875357872648	0.00609024168817993	0.00750011640089048	0.00656000890805177	0.005727484756634	0.00580906002668598	0.00447194839687385	0.00613471495789332	0.00472778799456835	0.00700517528102535	0.00585699188005962	0.00707352687420301	0.00625910224099926	0.00603373136697797	0.00630923183376974	0.0063601084073114	0.00879299175196234	0.00525125943398372	0.00723105741511313	0.00462599396948793	0.00534558844036352	0.00421238294140059	0.00567111429779172	0.00474251935533243	0.00904760910424727	0.0126761870342253	0.00885033075005391	0.0127077076841866	0.00934323760216098	0.0113405169736748	0.00983035961591866	0.0099453262310007	0.00968596230349965	-28.143852634181	-28.5632409448838	1.76637843292628	1.41023771001879	-6.81495170231391	1.00433299220908	-0.789499692341176	-6.59517875676393	-6.42902521677616	5.18684871910115e-44	3.24712413225256e-52	0.533286926131784	0.464418168666939	0.00132011809516663	0.630965969798356	0.3103108063527	0.0450211813305451	0.0212655621828316	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM2	RAD18	NA	no	DNA_repair	DNA_repair	-0.061733	0.022351	AGGRAVATING	NEUTRAL	0.000107873776759982	-0.000333451302240292	0.0165448481570797	0.00799145124749113	0.00236344332394291	0.0396082145654406	-0.00043672442776028	-0.0134894280712682	-0.0116504772366783	0.980470620723235	0.972201695968457	0.914184893960133	0.964314775849612	0.9933485175704	0.97658645070268	0.983683058721136	0.959067714109711	0.976219588859485	0.923951583014845	0.882826540559051	0.677184280364234	0.618934949176347	0.93691687818804	0.877789021032403	0.893536716772897	0.886502910330906	0.874354443567956	0.90601525589354	0.857952008675235	0.635616487693326	0.604839568027972	0.933048435358719	0.896845079081256	0.878520206207045	0.8367268916914	0.841911458180695	0.00647327278188579	0.00990432105357131	0.0088512256615288	0.0115682093681527	0.0101725100651788	0.0111431119862103	0.0102681976499316	0.00891362605702173	0.00979398360449548	0.00580432992075668	0.0080291234666723	0.00667778111774606	0.00978657927164193	0.00820043596833661	0.00987858251474789	0.00883644507769033	0.00843282096570861	0.00885990393973904	0.00613143991228425	0.00874653517890622	0.0121665230951004	0.0160249211450863	0.00926855332702361	0.0104920041571538	0.00861627187116694	0.0103660348515022	0.0084018789602049	0.0104302265706481	0.015225805041655	0.0163448264075032	0.0219222454580728	0.0155670874532872	0.0177388279124263	0.0157963636501178	0.0157908077148296	0.0154256850599596	0.010342419316523	-0.0219004053531509	1.01223761847263	0.364536163176126	0.151823090288083	2.23285409616576	-0.0276471495233666	-0.854258269423411	-0.755264819124268	0.872508612123031	0.999992835337164	0.48011602743536	0.666889493479859	0.754727890717893	0.611398617069293	0.611576463521594	0.152712631383156	0.732289084706961	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM3	RAD18	NA	no	DNA_repair	DNA_repair	-0.066261	-0.003121	AGGRAVATING	NEUTRAL	-0.248601243290087	-0.363676906652351	0.0400401441578959	0.0652482569486783	-0.0402030909257769	0.0347532924428636	0.038541761798433	-0.0468603594535582	-0.0183256628457905	1.00747622160455	1.00847841803208	0.986962504452696	0.998924649764581	1.09969967463255	1.05079103351141	1.01825704910442	0.967581746803776	0.991154547970503	0.933949857644918	0.897440701164361	0.680503789447239	0.622228422549464	0.943701871363972	0.887549880914908	0.896772179884666	0.889087539456335	0.878969849547967	0.69234776453703	0.54140450545419	0.711693430714315	0.68684066840175	0.997624554659858	0.967413117322275	0.951705561105152	0.813536680171372	0.852954772810868	0.00456793476202611	0.00756430390139346	0.00555682901339927	0.00780592911463318	0.00609922680951397	0.00739326868286371	0.00581094268824079	0.00585215133853953	0.0060409558954504	0.0046242306128087	0.00634729355796194	0.00502490475698913	0.00707045614752172	0.00593376621107331	0.00729375276266536	0.00636689802133165	0.00627575841924477	0.00644240719733233	0.0105044070246597	0.0142637828615711	0.00858391675489734	0.0114924424830751	0.00722540385926535	0.00816816118189416	0.00658451915957883	0.00890453923744861	0.00708962915281899	0.0122940188720575	0.0173255315062768	0.0112705099427592	0.0154535388192552	0.0107483956689704	0.0127799478048249	0.0106129480653664	0.0121914487024072	0.0111560915214963	-20.2213162251705	-20.9908080753884	3.55264707287002	4.22222105317253	-3.74038062646312	2.71936106262837	3.63157923331478	-3.84370722441751	-1.64265978012815	7.85982991693365e-23	4.65088805847707e-28	0.373767469358272	0.153012468854144	0.125492370112731	0.379015243599244	0.443668598615554	0.166847638491836	0.706454697703584	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
FLO8	RAD18	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00183566564798329	-0.0209065364006754	0.0194338750026495	-0.0135680938740893	0.000508487764507346	0.0258815088861255	-0.0114957311979271	0.00536709214850396	-0.000353126912858209	1.02006960954383	1.02465135949774	1.02565438959995	1.03915566712796	1.04216050797252	1.03014112142055	1.02945868540257	1.02596955847978	1.02253276716655	0.920441610694481	0.87807255439428	0.672106974901024	0.612310550994165	0.931742163103817	0.866734560228979	0.889570795583029	0.875583368092505	0.869531149315579	0.940750180076997	0.878811700197075	0.70878334409063	0.622717885233742	0.971533373764197	0.918740420734357	0.904280650595493	0.903688973722612	0.888770965334312	0.00657483073929582	0.0103459878914289	0.00756973174298855	0.0127697589519349	0.0118191376255989	0.0149196097621046	0.00907059915657907	0.0117325291251176	0.0111926924046238	0.00575709754847941	0.00795575790991722	0.00628754397743699	0.00963585242141615	0.00821860590320958	0.00982308175114037	0.0087809206611644	0.00814970432505942	0.00880843385703009	0.00337988463879195	0.00478176889361613	0.00593407864008154	0.0081666391037892	0.00538287111036327	0.00615694817258045	0.00468556472272131	0.0056988685329957	0.00466243499650001	0.0091227908903958	0.0136282170688099	0.0112936260578095	0.0177940205148351	0.0148638956169943	0.018439479308768	0.0131502413074074	0.0150946507488501	0.0147268596307946	0.201217551738013	-1.53406247457879	1.7207825815351	-0.762508611405583	0.0342095893034918	1.40359217593627	-0.874184049493576	0.355562525944021	-0.0239784259313373	0.851712276480944	0.960654295856161	0.573764665702315	0.661966929822988	0.719586186141432	0.371893115835781	0.552252299451896	0.196217312531711	0.798168060361054	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
GAL2	RAD18	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.0150061405594023	-0.0121692414289639	-0.00489650619799698	-0.0328014147445331	0.00340825997242157	-0.00580619718544845	-0.0303894092584741	-0.00808342728851053	0.0161248798978651	0.995796886417493	1.00344769245913	1.000375178772	1.00577283482147	0.990999732357843	0.987743628584684	1.00431128823629	0.984605250626338	0.985701534711677	0.923731353458331	0.883671084293478	0.677205616962579	0.620781645179331	0.940030074847619	0.872595303686174	0.89390289116506	0.882243676235187	0.875927415416015	0.90484266510062	0.874548468998184	0.672563183936347	0.591563900332619	0.934977812554735	0.856094254363488	0.86736735492565	0.860578328664537	0.879527877569463	0.00810706419879181	0.0108816965684174	0.0108345626813289	0.0145901116466733	0.0110507024738068	0.0185880250606927	0.0101925163880657	0.0116840827710816	0.010075814971897	0.00579818079731419	0.00805395927559638	0.00667993127170954	0.00988675956135174	0.00824541306270906	0.00981951530318408	0.00884785162149427	0.00824842112319999	0.00890570765299689	0.00471341365675348	0.00646638381723575	0.00780643597639227	0.0105229530447662	0.00707947417272944	0.00858339933568966	0.00639071299952273	0.00738915672292273	0.00636340579824896	0.0108209049600137	0.0147371122235576	0.0147835254246885	0.0203762026698395	0.0149851010758206	0.0223620575646114	0.0146572787271109	0.0158392420908751	0.0145986246762395	-1.38677315944038	-0.825754818471904	-0.331213702911473	-1.60979036555644	0.227443242136085	-0.259645033498032	-2.07333228931945	-0.510341798056572	1.10454787731544	0.794777818808585	0.607303419045972	0.575114067203106	0.731483458119365	0.746955935092703	0.522590110210414	0.652594004950989	0.642830083455526	0.686870357640568	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
HO	RAD18	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.0140675060821937	0.0310341076603969	0.00439810145873	0.0468079069945562	0.0359857312740822	0.0482227375333967	0.0132480571990228	0.0264313045568529	0.0459382391987406	1.02511565379974	1.03508913304584	1.05055375717149	1.06441434816785	1.02455060883972	1.03647377618499	1.0388391897958	1.04988569106285	1.03788994963279	0.92717840572216	0.888938264911407	0.679707602380265	0.624001942489068	0.944829200040221	0.88712270185493	0.898895156811702	0.887927571102642	0.883059769611189	0.964422809433856	0.95087242576688	0.718364803605264	0.710834753066685	1.00371913142772	0.966936488464272	0.946752007305975	0.958366203308806	0.962186548431401	0.00539714042517033	0.00832435174471382	0.00845562388837112	0.0110123743880199	0.010198151688236	0.0121571928420521	0.00874515674844275	0.00917803960302584	0.00616662788759401	0.00523376019086714	0.00715107362604686	0.00625886994885179	0.00926961293405886	0.00733011396317791	0.0086050003281376	0.00783965134005599	0.00745727867486271	0.00815767387271177	0.00530679666321104	0.00786590920984834	0.0093325705888806	0.0129998181617876	0.00894044388951191	0.0102342800324349	0.00821436959415378	0.00913672905690022	0.00736856577447963	0.00896714458228993	0.0132272921828966	0.0138962080089439	0.0191637046207682	0.0149392094433973	0.0176163554275459	0.0140466356523948	0.0146417149656133	0.0122529906029684	1.56878323451781	2.34621774670747	0.31649651875528	2.44252914145991	2.40881094882747	2.73738445683225	0.943148062416224	1.8052055117128	3.74914506076676	0.852383071867766	0.99820297403628	0.567717860391216	0.464990010052864	0.727405840499817	0.541931045806944	0.621136795598107	0.6319574133538	0.18702559110481	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAG1	RAD18	NA	no	DNA_repair	DNA_repair	-0.039077	0.008241	AGGRAVATING	NEUTRAL	-0.0350421818512182	-0.103254388061463	0.107800914092438	-0.343727963684965	-0.0172805623594849	0.039884971821336	-0.00502332532879073	-0.00562612292112995	-0.291318319964394	1.02940531915302	1.05627273271378	0.89282510645543	1.06613103775872	1.07264966469053	1.0866605627599	1.05021296230038	1.05628856591518	1.06771900750488	0.923885912403513	0.884710273487369	0.675488081720632	0.625411225935491	0.936011138435768	0.875771770693685	0.895342411207989	0.883536056048534	0.852036703053759	0.91589763991896	0.831006040919469	0.710871097176487	0.322382316660442	0.986486410662095	0.990628532216849	0.934788145526572	0.927174913995036	0.616392304600625	0.00435943775120509	0.00714222993103391	0.00529360038395154	0.00902113191643866	0.00772359066729033	0.0108558025309438	0.00620169380404933	0.00654441999496169	0.00899382715481468	0.00413270117127294	0.005752499963877	0.0046115497978848	0.00746294890788921	0.0058904446870559	0.0071171208835773	0.00642965639457377	0.00594203367584456	0.00935452694081093	0.00583518226003187	0.00840159270975886	0.0100026117020971	0.0305315499694758	0.00845220894153778	0.00927311170540019	0.00745321135856663	0.00896000593966931	0.0193863425535563	0.00823532995351192	0.012293163656562	0.0121213064293541	0.0327154780448901	0.0125352883482164	0.0155944990839821	0.0114113598325886	0.0123766046345536	0.0232390438474548	-4.25510356585951	-8.3993340482657	8.89350621739719	-10.5065853909677	-1.378553239419	2.5576308419104	-0.440203919820763	-0.454577251778948	-12.5357274540493	0.569583436930017	0.000461766829600808	1.62868653340051e-06	1.56532719133168e-06	0.589473839445092	0.183994126288487	0.588759643691364	0.282562287091076	4.89271764910484e-05	NEUTRAL	AGGRAVATING	ALLEVIATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING
MAL13	RAD18	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.00730865363060619	-0.00472531654382344	0.00995880405607412	-0.0146066252563346	0.0174741900389544	-0.0460635536677597	-0.0468354199757535	-0.0112123522302728	-0.00789315606446332	0.973974504329344	0.970820906756992	0.970565345264167	0.966076981876996	0.932165355342828	0.962829052777551	0.966155884686148	0.945487477137807	0.960224962330709	0.927718203826047	0.888966845199398	0.680792934293903	0.6249909930715	0.940046022344425	0.882408291642215	0.897393552567061	0.889876916418742	0.881575283739753	0.896265224098177	0.858302282189558	0.670712833382442	0.589182787030487	0.893752524496257	0.803544785937171	0.82018664171632	0.830155128437655	0.838617437556225	0.00727883983775843	0.00965363480525153	0.0100665439965023	0.0141110745074846	0.0148184827517148	0.0161811274557957	0.00994382135509526	0.0103789184996456	0.00936510894567883	0.0059731982249449	0.00828765414620326	0.00709492600481926	0.0102040289800474	0.00824575062481597	0.00997942059729031	0.0090084875331131	0.00864171829886645	0.0091831189139003	0.00547228131484859	0.0075171562051471	0.00890541810741499	0.0123208301192274	0.00907887764437904	0.0101014977003931	0.00787222091456846	0.00861475050144803	0.00773221733215086	0.0106657124832555	0.0144960832249841	0.0150355666803525	0.0211747276860778	0.0188611836217171	0.0211834309522643	0.015308473720589	0.0157384533772509	0.0149553332967359	-0.685247576482145	-0.325971951904864	0.662349764913592	-0.689814078031255	0.926463067717252	-2.17450864175692	-3.05944412425404	-0.712417666559262	-0.527782023165345	0.344454678976592	0.863933836471116	0.393277194890979	0.475184500295848	0.63373349067904	0.591725510266528	0.520693389707463	0.415009318775136	0.605869396409814	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MMS1	RAD18	NA	no	DNA_repair	DNA_repair	-0.034336	0.048594	AGGRAVATING	ALLEVIATING	-0.022589895249632	-0.0932317614726238	0.118210053046029	0.103343760593347	-0.337022918763095	0.000162890445426856	-0.220735172792432	-0.0027151467984624	-0.00207809792460909	0.87791462034199	0.817748007729704	0.707895350763585	0.772099570610185	0.928506328048581	0.903845130246146	0.90158928186249	0.74514714216211	0.873306195913045	0.934950732351962	0.902571627711902	0.685609335877999	0.624440191869293	0.958043287188763	0.909122524041342	0.909216231311744	0.900507473654531	0.891137382280867	0.798215545644039	0.644825775537245	0.603545299598642	0.585505543461193	0.552435165325641	0.821856130694048	0.598946908378126	0.668287599458458	0.776159997904648	0.00563911830652575	0.0077750595932816	0.00786789023883289	0.00862809795598525	0.00901898374557867	0.0104399200034652	0.00790555835577169	0.00921913493597739	0.00724191044820555	0.00479311489624138	0.00674509446251572	0.00566148802484365	0.00733761913768663	0.00682076192637502	0.0082022860780192	0.00760124917643422	0.00684755741408133	0.00713373224840842	0.00867088582556172	0.0128871926205883	0.0134894351508818	0.0169895647265549	0.0175425219932583	0.0110702850689548	0.0150678144502323	0.013507533154578	0.00961040293477427	0.0112913502797854	0.0164092114769225	0.0165354404771227	0.0203470764137605	0.0208220438117143	0.016949373670574	0.0185728409751191	0.0176247993589308	0.0138389820227119	-2.00063718597714	-5.6816722487697	7.14889048220859	5.07904715605513	-16.1858711762718	0.00961041089734496	-11.8848362018572	-0.154052635900595	-0.150162629100797	0.859899180380889	0.0808563265354908	0.000152961679599704	0.000414002353776806	1.76160415995698e-12	0.191780687162749	5.99363684789625e-06	0.304392045819426	0.689158039174718	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	AGGRAVATING	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL
MMS4	RAD18	NA	no	DNA_repair	DNA_repair	-0.052534	0.028016	AGGRAVATING	ALLEVIATING	-0.245850193427563	-0.335916456490264	0.0632471382564044	0.0619548034214722	-0.314784554032679	-0.140096094909187	-0.0486480261297977	-0.312485700286856	-0.278151044176055	1.0314923616672	1.03456753271088	0.947697411045312	1.00521743716223	1.13021242988025	1.09285622322448	1.06295885128422	0.978407105234214	1.04780383744447	0.927419727499627	0.890623166372011	0.675135895646093	0.617670935433941	0.942625251789019	0.884530381616747	0.896555583620061	0.887446544998184	0.882051536396957	0.71077273861932	0.585485033788705	0.703064767220792	0.682839301524036	0.75059410464362	0.826531772253604	0.904304466146071	0.555754598732645	0.646030012924047	0.00654963859216479	0.00795972223834587	0.00793454468179916	0.0100222687583849	0.00873295789676142	0.0106792287642341	0.00856190127185785	0.00796988775004194	0.00825368592841138	0.00528177917966381	0.00769659457274785	0.00565761391525127	0.00872687883753545	0.00735766006482143	0.00829189743024711	0.00747825275521942	0.0076595511052468	0.00795661709276852	0.00766481543214806	0.0107664542322994	0.00714496242647551	0.00929949507999718	0.00864335322823571	0.00835736584177822	0.00679483246017326	0.0113600335585613	0.00928892500052636	0.0112922400353834	0.015370607070377	0.0119340388668244	0.0160114744858743	0.0140827869334559	0.0155686057317427	0.0129967833425366	0.0157988192215943	0.0146546888855634	-21.7716053375779	-21.8544690494144	5.29972618341526	3.86940025268316	-22.3524331881254	-8.99862822163622	-3.74308202634877	-19.7790541118252	-18.980344540106	1.41506182818584e-25	2.48686706315497e-28	0.010083934339542	0.157776594333766	6.88283186835493e-25	0.000162202855156756	0.179872941267147	4.66804129797653e-21	3.83420463574879e-15	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	AGGRAVATING	AGGRAVATING	NEUTRAL	AGGRAVATING	AGGRAVATING
